14,2,12,15,8,59,1003,41,13,1,0,0
13,0,12,13,6,55,1026,1,10,0,0,0
10,0,9,11,5,46,1021,11,7,0,0,0
10,0,9,12,10,50,1019,29,7,1,0,0
9,0,8,12,5,61,1021,15,6,1,0,0
15,0,14,11,10,43,1017,8,13,1,0,0
16,0,15,10,9,40,1014,30,15,1,0,0
14,0,14,12,7,57,1017,26,13,1,0,0
16,0,15,11,8,55,1016,26,15,0,0,0
14,0,13,12,7,64,1014,41,11,0,0,0
19,5,18,11,8,51,1012,20,18,1,0,0
13,3,11,11,7,76,1005,59,9,1,0,0
11,0,11,12,10,75,1008,58,9,1,0,0
11,0,11,12,10,61,1010,39,9,1,0,0
16,2,15,13,9,45,1007,38,15,1,0,0
15,0,16,15,10,43,1011,18,13,0,0,0
16,0,15,12,10,46,1009,37,15,0,0,0
12,0,13,15,10,45,1016,15,10,1,0,0
9,0,8,16,10,49,1016,20,4,1,0,0
14,0,13,12,10,30,1013,26,13,1,0,0
12,0,10,11,8,59,1009,52,9,1,0,0
8,0,8,12,11,74,1011,57,6,1,0,0
8,0,9,13,5,73,1017,51,8,0,0,0
10,0,10,12,11,59,1019,31,9,0,0,0
13,0,13,14,5,52,1023,20,11,1,0,0
17,0,17,12,6,38,1026,5,18,1,0,0
24,3,23,10,9,31,1021,9,22,1,0,0
22,3,21,11,5,40,1023,25,21,1,0,0
22,4,21,11,5,54,1021,25,21,1,0,0
18,0,17,16,10,45,1024,28,18,0,0,0
20,2,19,11,11,40,1019,13,19,0,0,0
23,8,22,13,9,39,1017,18,23,1,0,0
23,7,22,13,9,37,1014,18,22,1,0,0
21,4,20,14,9,40,1009,32,19,1,0,0
14,0,16,11,11,47,1015,25,16,1,0,0
15,0,14,15,10,39,1015,18,13,1,0,0
15,0,16,14,11,38,1018,16,14,0,0,0
15,0,14,15,5,48,1017,19,14,0,0,0
22,2,23,10,9,34,1021,13,23,1,0,0
21,2,19,11,9,40,1021,45,19,1,0,0
23,5,22,10,10,41,1014,28,22,1,0,0
23,6,23,10,9,36,1013,29,23,1,0,0
24,7,23,11,9,37,1011,27,23,1,0,0
21,7,20,14,9,38,1007,39,20,0,0,0
18,0,20,15,10,50,1016,36,20,0,0,0
24,5,25,10,10,39,1013,28,25,1,0,0
23,6,23,12,9,40,1013,27,23,1,0,0
21,4,20,14,9,49,1012,41,20,1,0,0
26,8,26,11,11,36,1011,25,25,1,0,0
28,13,29,9,10,39,1015,35,28,1,0,0
29,14,29,10,10,39,1013,31,29,0,0,0
33,17,32,11,10,33,1011,22,32,0,0,0
27,9,27,11,11,50,1011,31,27,1,0,0
25,7,26,11,6,48,1016,36,27,1,0,0
24,5,23,12,6,55,1014,28,24,1,0,0
21,2,22,12,5,57,1016,30,22,1,0,0
16,0,17,12,5,68,1021,49,17,1,0,0
22,0,22,14,5,45,1024,18,23,0,0,0
26,6,24,11,10,32,1017,25,23,0,0,0
26,8,25,13,9,33,1011,35,23,1,0,0
28,11,28,14,9,32,1014,39,27,1,0,0
29,10,30,12,9,35,1017,34,30,1,0,0
28,8,29,11,5,40,1016,19,28,1,0,0
27,10,27,12,6,44,1014,23,26,1,0,0
27,7,26,12,7,40,1010,28,24,0,0,0
27,7,28,13,6,38,1012,23,27,0,0,0
29,9,30,11,5,34,1013,20,29,1,0,1
28,9,28,13,6,38,1013,23,28,1,0,0
28,8,27,11,8,38,1009,38,26,1,0,0
25,6,25,10,6,48,1008,27,26,1,0,0
19,0,19,10,9,76,1009,47,18,1,0,1
25,4,25,11,9,37,1008,39,24,0,0,0
22,1,22,12,10,49,1010,37,24,0,0,0
20,0,21,12,10,48,1014,36,21,1,0,0
21,0,21,11,10,46,1014,29,22,1,0,0
28,4,28,10,10,33,1013,17,27,1,1,0
27,3,28,12,5,34,1017,22,27,1,0,0
26,2,26,13,5,39,1019,17,26,1,0,0
27,4,26,13,6,37,1019,16,26,0,0,0
28,6,29,13,6,35,1020,18,28,0,0,0
27,7,27,12,5,44,1018,17,27,1,0,0
26,4,26,14,5,53,1021,24,27,1,0,0
26,4,27,15,5,37,1023,12,27,1,0,0
27,4,27,14,5,40,1023,15,27,1,0,0
27,2,25,12,5,33,1017,24,24,1,0,0
26,3,25,13,5,35,1014,19,25,0,0,0
27,5,28,12,5,46,1016,24,28,0,0,0
27,6,27,12,5,50,1016,19,28,1,0,0
32,9,32,11,6,34,1017,23,30,1,0,0
34,13,33,10,4,34,1015,25,33,1,0,0
35,16,34,10,9,32,1012,21,34,1,0,0
31,10,30,12,9,33,1011,25,29,1,0,0
28,9,29,12,10,44,1013,22,29,0,0,0
27,8,27,11,5,47,1010,25,26,0,1,0
20,0,20,12,5,66,1014,49,20,1,0,0
24,2,23,10,4,57,1010,37,24,1,0,0
25,3,26,12,10,49,1012,26,27,1,0,0
22,0,23,11,10,54,1015,32,22,1,1,0
25,0,25,10,5,43,1016,19,27,1,0,0
31,5,30,10,9,32,1012,15,28,0,0,0
31,7,31,10,4,34,1015,23,30,0,0,0
24,0,25,13,9,40,1017,15,26,1,0,0
22,0,21,12,9,50,1015,32,20,1,0,0
24,1,24,10,4,56,1013,32,25,1,0,0
24,2,24,12,10,51,1013,26,26,1,0,0
25,3,26,10,4,62,1017,37,29,1,0,0
26,2,26,10,4,53,1018,36,28,0,0,0
27,4,28,9,4,61,1019,33,30,0,0,0
31,5,30,11,4,39,1019,16,30,1,0,0
29,3,29,13,4,37,1023,12,30,1,0,0
29,2,28,13,4,41,1022,15,28,1,0,0
30,7,29,11,4,39,1017,17,29,1,0,0
31,7,31,12,4,34,1017,21,30,1,0,0
33,12,33,11,4,30,1015,17,32,0,0,0
34,12,33,11,5,28,1010,15,30,0,0,0
32,11,32,12,3,33,1011,19,32,1,0,0
29,3,31,12,9,34,1016,18,31,1,0,0
29,3,30,11,9,31,1016,13,29,1,0,0
30,6,29,12,9,32,1015,15,28,1,0,0
31,7,31,11,9,33,1014,24,30,1,0,0
29,4,29,13,9,37,1015,17,28,0,0,0
30,6,31,11,9,40,1016,17,31,0,0,0
32,8,32,11,3,31,1017,13,32,1,0,0
36,13,37,10,4,29,1017,11,36,1,0,0
34,11,34,11,5,28,1016,13,32,1,0,0
35,13,34,11,6,29,1014,13,34,1,0,0
34,14,33,11,4,29,1012,21,32,1,0,0
34,13,35,12,4,29,1013,16,34,0,0,0
33,12,34,11,5,33,1015,14,34,0,0,0
33,9,32,12,5,27,1012,13,30,1,0,0
33,10,33,11,4,28,1010,15,31,1,0,0
34,13,34,9,9,26,1007,17,32,1,0,0
32,8,33,12,9,27,1010,17,31,1,0,0
33,12,32,10,8,30,1007,23,31,1,0,0
35,14,36,10,4,31,1009,31,35,0,0,0
35,16,35,10,7,29,1009,24,34,0,0,0
35,17,36,10,8,31,1010,31,36,1,0,0
32,12,33,10,9,41,1010,18,35,1,0,0
33,11,34,11,4,36,1015,15,35,1,0,0
33,12,33,11,5,37,1018,16,34,1,0,0
33,9,32,12,5,30,1016,14,31,1,0,0
32,7,32,12,4,28,1014,13,30,0,1,0
31,10,32,14,5,31,1016,20,31,0,0,0
32,9,32,14,5,31,1017,24,31,1,0,0
32,7,33,13,5,30,1018,13,32,1,0,0
31,3,31,13,5,29,1020,14,30,1,0,0
31,6,30,12,5,31,1017,13,29,1,0,0
31,6,30,11,4,29,1014,25,28,1,0,0
32,7,32,11,4,27,1012,17,30,0,0,0
31,8,32,13,5,29,1016,22,31,0,0,0
31,7,31,12,5,29,1015,22,30,1,0,0
34,12,34,9,5,27,1010,20,32,1,0,0
35,15,34,9,7,27,1009,21,34,1,0,0
34,13,34,10,7,28,1008,23,32,1,0,0
30,9,30,10,8,43,1009,21,31,1,0,0
32,8,32,10,10,30,1011,23,31,0,0,0
31,7,32,11,5,35,1014,23,31,0,0,0
29,8,29,11,4,49,1015,21,30,1,0,0
26,1,28,13,4,49,1021,23,29,1,0,0
24,0,23,11,4,57,1018,40,24,1,0,0
29,2,28,10,4,39,1014,21,27,1,0,0
29,4,30,10,4,34,1016,15,29,1,0,0
31,8,31,10,5,29,1016,15,30,0,0,0
31,8,31,11,5,31,1017,14,30,0,1,0
31,7,31,11,5,29,1018,13,29,1,0,0
34,10,34,10,5,24,1018,12,32,1,0,0
33,10,33,11,5,26,1021,11,32,1,0,0
34,14,34,11,5,30,1021,13,32,1,0,0
33,13,32,11,5,33,1018,15,31,1,0,0
34,16,33,10,6,25,1013,15,31,0,0,0
34,16,34,9,8,26,1010,20,32,0,0,0
33,13,34,8,4,26,1010,20,32,1,0,0
33,14,34,10,8,27,1013,20,32,1,0,0
32,15,32,12,8,27,1013,20,30,1,0,0
29,4,29,14,9,34,1016,25,28,1,0,0
27,1,28,9,4,34,1016,19,27,1,0,0
24,0,24,11,9,32,1019,21,25,0,0,0
25,4,25,10,6,37,1019,36,25,0,0,0
21,0,21,11,5,72,1019,46,18,1,1,0
24,4,24,12,5,62,1021,41,26,1,0,0
24,1,24,10,4,51,1020,20,26,1,0,0
28,5,28,9,5,36,1018,17,26,1,0,0
29,9,29,10,6,35,1017,17,27,1,0,0
29,11,29,10,5,34,1017,17,28,0,0,0
30,13,30,10,5,34,1016,17,29,0,0,0
32,15,32,9,5,31,1015,18,30,1,0,0
32,15,32,11,5,31,1016,18,30,1,0,0
30,12,30,11,5,33,1016,19,29,1,0,0
30,12,29,10,4,32,1010,23,27,1,0,0
24,5,24,10,4,48,1012,35,25,1,0,0
23,5,23,10,6,47,1013,37,23,0,0,0
26,8,26,9,6,36,1010,27,25,0,0,0
27,9,27,8,7,41,1011,29,27,1,0,0
25,9,26,9,8,39,1013,36,26,1,0,0
18,2,19,8,4,72,1016,53,19,1,0,0
19,0,20,9,10,67,1019,38,20,1,0,0
17,0,18,9,4,69,1022,40,18,1,0,0
18,0,18,11,4,59,1023,31,18,0,1,0
20,0,20,11,5,47,1025,24,20,0,0,0
20,0,20,10,5,43,1025,15,21,1,0,0
21,1,21,10,5,45,1026,16,21,1,0,0
26,6,25,9,7,37,1022,15,24,1,0,0
27,9,26,8,8,40,1019,22,26,1,0,0
24,6,23,9,9,42,1015,24,22,1,0,0
22,5,21,10,9,42,1012,26,21,0,0,0
21,7,21,8,6,47,1011,33,22,0,0,0
15,0,17,10,6,72,1020,37,18,1,0,0
19,2,19,8,4,58,1019,36,19,1,0,0
18,2,18,11,6,63,1020,42,17,1,0,0
18,6,16,9,9,63,1007,51,14,1,0,0
15,0,17,9,4,73,1017,58,17,1,0,0
19,1,20,9,4,52,1018,19,20,0,0,0
22,5,22,9,7,50,1020,29,21,0,0,0
22,7,22,10,6,52,1021,19,24,1,0,0
21,5,21,10,5,52,1021,21,21,1,1,0
22,7,22,9,7,49,1018,28,23,1,0,0
22,8,22,8,8,46,1017,26,23,1,0,0
21,9,21,9,7,48,1014,29,22,1,1,0
20,5,20,9,4,58,1014,42,19,0,0,0
15,0,15,9,10,55,1014,24,15,0,0,0
10,0,9,10,5,73,1016,61,8,1,0,0
10,0,11,11,4,74,1020,46,10,1,0,0
16,0,17,9,4,53,1020,19,17,1,1,0
20,2,20,7,4,40,1019,18,20,1,0,0
18,2,18,8,4,44,1021,30,18,1,0,0
17,0,17,9,5,50,1022,19,17,0,0,0
17,0,17,9,6,47,1022,18,17,0,0,0
15,0,14,10,6,45,1022,31,13,1,0,0
15,0,16,11,5,49,1027,24,15,1,1,0
12,0,13,12,5,56,1034,10,12,1,0,0
13,0,13,11,5,48,1036,8,13,1,0,0
18,0,16,8,5,38,1029,16,16,1,0,0
21,6,20,8,5,32,1023,18,20,0,0,0
21,6,20,8,6,33,1019,20,19,0,0,0
21,6,21,8,4,35,1018,20,21,1,0,0
19,3,20,8,4,40,1021,19,20,1,0,1
18,2,18,8,10,42,1024,16,18,1,0,0
16,3,16,9,9,54,1027,33,16,1,0,0
19,7,18,10,9,46,1022,20,18,1,0,0
16,5,16,12,9,56,1025,43,16,0,1,0
18,7,18,10,9,57,1023,26,18,0,0,0
20,8,21,9,9,52,1024,19,20,1,0,0
22,8,22,8,10,45,1025,16,23,1,0,0
17,2,17,11,9,48,1023,20,16,1,0,0
15,3,14,9,9,42,1019,23,14,1,0,0
14,2,14,11,9,60,1019,35,13,1,0,0
17,5,18,8,9,52,1020,27,18,0,0,0
17,6,17,9,9,43,1020,38,16,0,0,0
20,7,21,8,9,39,1020,20,20,1,0,0
16,5,16,11,9,41,1016,31,15,1,0,0
13,6,12,14,8,49,1006,45,11,1,0,0
15,6,16,19,8,50,1011,39,15,1,0,0
14,0,17,8,10,56,1019,27,17,1,0,0
12,2,12,8,5,67,1019,47,12,0,0,0
9,1,8,8,5,75,1011,59,7,0,0,0
8,0,8,9,10,68,1007,56,7,1,0,0
6,0,7,11,5,77,1014,69,4,1,0,0
8,0,8,9,10,71,1011,60,7,1,1,0
5,0,7,12,10,68,1026,44,4,1,0,0
10,0,10,10,9,49,1024,31,9,1,0,0
12,1,12,11,9,49,1024,32,10,0,0,0
10,0,10,11,10,71,1031,54,8,0,0,0
12,1,13,9,10,65,1029,25,12,1,0,0
14,2,14,8,8,56,1031,14,15,1,0,0
15,0,15,7,10,56,1030,13,15,1,0,0
17,4,17,7,9,47,1028,13,16,1,0,0
13,1,13,8,10,47,1031,41,13,1,0,0
12,0,12,9,6,55,1032,15,12,0,0,0
13,0,13,9,6,58,1029,14,11,0,0,0
7,0,7,9,5,63,1030,18,5,1,0,0
6,0,5,9,5,63,1030,44,3,1,1,0
9,0,9,9,10,51,1023,22,7,1,0,0
12,0,12,9,8,50,1022,23,13,1,0,0
12,0,12,8,11,52,1022,21,11,1,0,0
11,0,11,8,7,54,1025,20,11,0,0,0
7,0,7,10,6,63,1031,55,5,0,0,0
9,0,9,8,6,59,1030,14,7,1,0,0
9,0,8,8,10,42,1027,57,7,1,0,0
9,0,9,7,11,60,1025,34,9,1,0,0
12,0,12,7,10,60,1027,17,12,1,0,0
15,3,15,8,10,49,1026,17,14,1,0,0
13,0,13,9,10,64,1028,16,11,0,0,0
15,2,15,7,9,55,1027,17,14,0,0,0
15,3,15,7,11,53,1026,19,14,1,0,0
13,0,13,8,11,60,1028,17,12,1,0,0
14,2,14,8,11,56,1029,14,14,1,0,0
16,3,16,8,10,50,1027,17,15,1,0,0
15,1,15,8,10,50,1025,19,14,1,0,0
10,0,10,9,5,58,1025,36,8,0,0,1
2,0,2,11,6,57,1033,26,0,0,0,0
0,0,0,10,6,44,1033,13,0,1,0,0
4,0,3,9,10,38,1025,18,2,1,0,0
3,0,3,8,8,56,1025,37,3,1,0,0
0,0,0,10,6,82,1022,63,0,1,0,0
4,0,3,10,8,79,1012,66,2,1,0,0
7,0,7,9,10,76,1007,46,6,0,0,0
6,1,7,9,6,85,1008,69,6,0,0,0
4,0,4,13,10,82,1003,51,0,1,0,0
7,0,8,12,10,70,1014,32,6,1,0,0
10,0,11,9,9,70,1015,35,9,1,0,0
10,1,10,9,9,79,1011,48,9,1,0,0
11,4,11,11,9,75,1013,37,10,1,0,0
9,0,9,13,10,77,1011,72,7,0,0,0
8,0,8,9,10,64,1012,52,6,0,0,0
7,0,8,11,10,61,1021,22,6,1,0,0
8,0,7,14,9,62,1013,40,5,1,0,0
3,0,3,10,6,83,1011,67,1,1,0,0
0,0,0,13,6,85,1011,69,0,1,0,0
0,0,0,10,11,79,1017,65,0,1,0,0
0,0,0,9,10,81,1019,25,0,0,0,0
3,0,3,8,9,79,1019,23,3,0,0,0
3,0,3,9,10,84,1020,23,2,1,0,0
0,0,0,9,11,82,1031,27,0,1,0,0
2,0,2,7,11,76,1032,9,2,1,0,0
1,0,0,8,10,76,1031,33,0,1,0,0
4,0,3,9,10,84,1030,37,1,1,0,0
5,0,5,10,10,89,1028,54,5,0,0,0
8,0,8,9,9,86,1027,31,6,0,0,0
11,0,11,9,9,83,1024,19,9,1,0,0
11,0,11,9,10,81,1025,20,10,1,0,0
12,1,12,9,9,76,1026,16,12,1,0,0
11,1,10,10,9,73,1018,31,8,1,0,0
11,3,12,13,10,71,1022,45,10,1,0,0
15,5,16,10,9,66,1024,27,15,0,0,0
16,4,16,10,9,60,1016,28,15,0,0,0
10,0,9,12,10,79,1015,59,5,1,0,0
3,0,4,11,5,78,1023,61,1,1,0,0
8,0,9,10,10,63,1028,15,7,1,0,0
11,0,11,10,9,48,1023,21,9,1,0,0
11,0,11,9,9,55,1021,33,9,1,0,0
13,1,12,9,9,61,1017,30,11,0,0,0
11,2,9,16,9,64,1007,54,6,0,1,0
8,0,9,11,10,63,1013,63,7,1,0,0
10,1,10,10,9,68,1012,53,9,1,0,0
11,2,10,13,8,69,1003,56,8,1,0,0
13,5,14,13,9,63,1007,42,14,1,0,0
16,7,17,15,8,60,1013,37,16,1,0,0
20,9,22,10,8,49,1022,22,23,0,0,0
16,6,17,10,6,56,1025,41,16,0,0,0
11,4,10,11,6,72,1021,55,9,1,0,0
11,2,11,9,11,68,1016,57,11,1,0,0
8,0,9,11,5,76,1020,54,7,1,0,0
11,2,11,12,9,56,1021,43,9,1,0,0
17,7,16,10,9,55,1016,32,16,1,0,0
18,9,18,10,9,50,1012,37,17,0,0,0
11,0,11,12,10,72,1012,71,9,0,0,0
13,2,14,10,8,51,1014,33,14,1,0,0
13,2,12,12,9,55,1011,54,11,1,0,0
14,3,15,10,10,55,1014,49,14,1,0,1
14,3,15,10,7,56,1020,29,14,1,0,0
17,8,17,11,7,53,1017,37,17,1,0,0
15,3,15,12,9,47,1011,37,14,0,0,0
12,1,12,9,10,63,1009,48,10,0,0,0
13,4,12,10,8,51,1000,52,12,1,0,0
6,0,7,12,9,68,1002,76,4,1,0,0
13,0,15,11,8,52,1010,40,13,1,0,0
15,5,16,11,8,44,1010,43,15,1,0,0
16,4,16,14,8,46,1006,45,15,1,0,0
15,4,16,9,10,47,1009,41,16,0,0,0
10,3,10,11,6,71,1009,54,8,0,0,0
8,1,8,10,5,78,1006,73,7,1,0,0
10,0,11,10,10,68,1013,58,10,1,0,0
10,2,11,12,5,67,1019,49,10,1,0,0
9,0,9,14,6,63,1003,56,6,1,0,0
9,0,11,15,6,61,1019,12,9,1,0,0
