332.257,17.0173,15,10,18.4464
325.6933,9.0652,15,0,16.4136
310.4057,12.0085,12,43,21.3264
392.5802,18.0622,15,8,16.3666
273.394,15.0945,2,7,18.4099
305.3116,13.0373,18,7,23.4007
276.7895,11.0541,6,22,18.4689
293.3883,9.032,13,0,20.4161
288.2825,13.0346,0,5,22.4
362.2148,10.0347,11,1,24.3773
322.8196,14.0847,19,47,17.3701
396.4477,15.1018,13,45,22.3792
328.3858,10.0901,13,25,19.3939
351.2461,14.1145,0,8,27.4529
338.6741,12.0237,18,0,19.3421
321.0171,7.1001,18,16,22.4433
407.9522,18.0303,21,53,29.3819
300.0065,7.1039,21,9,25.4861
280.3371,12.0466,10,24,22.3999
270.5332,15.035,12,13,26.3756
300.7016,11.0071,17,50,22.3817
431.185,13.9631,23,27,31.3626
356.4246,12.9087,24,11,23.3611
445.4813,11.9592,24,76,26.4544
440.0276,13.9475,31,42,24.4426
277.7791,7.9497,17,0,22.4135
299.1627,11.9627,3,1,23.3923
367.3308,18.9457,28,38,27.3467
390.1612,11.9794,23,62,24.355
431.4765,10.9973,24,21,26.3668
390.4426,12.996,32,43,27.3484
458.2396,13.9689,27,45,21.3839
396.8251,10.9318,22,42,30.3997
394.5663,11.9224,22,58,28.4153
469.3772,15.9271,16,78,29.3649
495.5932,21.9696,53,46,28.351
386.1169,10.9836,43,65,27.3466
355.5584,8.9776,30,16,27.3571
415.6245,10.9715,32,59,33.3896
446.9176,15.91,31,75,28.322
387.3977,13.9368,35,28,23.3271
316.9203,11.9677,27,16,25.3342
309.3697,11.9746,31,18,32.3309
344.0741,7.953,26,11,22.3431
246.7397,8.9486,12,0,16.3684
235.4547,11.9423,15,0,22.3323
307.5689,12.0027,34,41,23.3614
289.2877,9.0017,21,25,19.3735
331.0351,13.0253,18,23,23.3866
329.2372,8.9855,20,46,33.2716
382.8795,15.0072,34,28,31.2457
425.5326,16.0075,40,40,35.313
381.8916,16.0205,34,43,23.369
309.4256,9.0427,19,53,29.3844
353.0742,13.0577,18,36,23.3735
427.8575,14.9893,31,78,27.3222
400.6841,12.9855,42,15,24.3349
474.9414,15.9675,47,54,29.3411
387.627,11.9682,44,46,29.3166
388.6428,19.9472,45,65,33.3097
403.4966,12.9879,43,83,29.3223
362.134,13.0109,50,93,28.3072
365.0239,18.0696,33,54,22.3451
407.7452,12.0449,21,33,26.3794
397.8554,12.0288,28,3,30.3468
293.2564,9.0173,15,37,31.3317
321.7227,10.0423,17,21,22.3483
336.1105,9.019,23,62,38.2752
387.3452,18.0369,43,22,31.2837
354.2056,15.0303,38,56,28.3145
377.3492,11.0658,42,33,30.3458
367.7738,10.1032,30,18,25.3941
365.9219,15.0792,13,28,29.3799
296.7741,16.0558,16,45,25.3906
340.5542,10.0473,17,51,20.3508
331.9687,11.0237,5,38,31.3675
308.4468,12.9811,17,34,24.3695
319.5354,12.9998,27,36,26.3559
316.3227,13.0268,39,33,20.3667
387.2319,14.9575,28,55,25.3171
421.9742,13.9787,47,0,27.3285
371.2901,11.0207,24,28,30.4097
345.6493,11.9714,5,26,23.3878
331.6614,9.0658,8,18,26.4691
309.5858,12.9734,23,28,15.3651
323.1301,13.9367,23,8,20.3183
343.4897,17.9265,23,17,20.3003
407.3952,13.9179,25,35,26.2996
410.7604,13.905,34,34,24.2925
342.8912,11.9119,38,54,26.2995
334.9551,13.8966,40,53,25.3003
376.5893,16.9076,44,56,21.2878
413.7238,8.9298,29,26,28.2969
389.4113,11.9564,46,29,27.3118
374.2489,9.9752,45,31,24.3266
293.7487,12.9994,38,43,24.3574
310.2466,11.963,35,34,21.3358
308.4241,6.9553,31,27,22.2971
231.5881,10.0105,18,0,17.326
268.01,14.9876,63,18,23.3557
316.1859,12.9969,35,21,16.3995
285.2999,11.0276,0,28,33.4267
338.1389,12.9862,13,16,22.3082
206.2899,13.9527,28,29,26.2459
295.6759,12.9488,39,54,26.2892
250.2429,11.9223,30,34,22.3071
330.1363,15.9311,30,12,27.3278
317.3049,7.9227,33,27,24.3152
340.8858,10.9306,37,53,23.3321
273.0976,8.9382,27,37,25.3019
209.3255,5.9684,22,6,22.2759
310.5539,14.9471,23,8,24.2781
352.1872,7.9202,34,8,24.2754
360.4828,14.9225,30,11,22.2899
286.4003,10.9674,26,0,20.3034
301.6294,16.9615,23,29,18.3183
286.0343,8.9749,24,0,21.3317
202.0102,7.9661,20,0,21.3162
259.6461,10.9358,19,0,22.2819
318.626,10.9595,30,6,24.2836
327.1269,5.9441,36,7,22.2817
295.3348,9.9744,37,3,35.3243
287.8462,10.9268,25,0,25.2792
316.8706,5.9365,15,40,23.2626
292.6411,7.9286,34,29,27.2616
332.863,14.9339,40,6,24.2752
300.481,13.9346,39,17,22.2611
350.3291,8.9526,52,0,16.273
288.5193,6.903,33,0,22.2435
282.5215,3.9062,28,19,24.2335
249.5561,6.8833,27,0,23.2472
274.2028,10.923,40,17,24.2771
270.0655,7.9576,41,0,27.2956
298.7659,9.9098,43,17,23.2431
262.0138,11.9155,29,0,27.2524
322.4626,8.8921,34,0,41.2313
259.5423,10.9362,42,0,23.2618
265.7582,7.9088,29,23,22.2516
254.7634,13.939,23,0,29.2811
281.9865,8.9039,26,9,24.2499
333.9153,6.91,34,0,24.2031
260.1308,7.9384,30,0,29.2327
287.2087,9.9478,30,0,20.2736
282.8929,8.9457,20,1,18.2656
236.3945,6.9105,33,0,22.2091
320.3932,6.9237,27,0,21.2381
318.5466,12.9146,30,0,32.276
290.6561,8.9225,30,25,17.279
289.4726,6.9152,26,1,16.261
265.2937,8.9037,29,0,34.7276
301.8162,7.9202,22,11,61.5504
337.1773,10.8973,23,13,30.8035
318.6231,11.9583,36,0,63.9843
304.4421,7.9556,35,26,42.6027
338.5412,8.9765,39,13,35.3948
273.5414,12.004,39,0,34.4116
335.853,10.9782,16,0,35.416
314.6854,10.0023,36,15,52.5404
329.1872,9.9798,29,0,48.3888
296.2637,10.9633,21,20,35.7795
367.8995,8.9324,25,26,44.0936
286.8414,10.9475,22,7,52.4192
375.9929,8.9733,34,0,35.8596
342.5112,10.9471,29,20,46.5509
379.89,10.9217,22,0,33.9352
286.1182,10.956,21,14,37.8391
319.0358,8.9678,2,6,55.6812
309.7163,10.9493,27,4,46.3193
276.5701,12.9543,25,0,52.3795
313.5993,10.9388,21,9,39.4308
297.5117,12.9211,28,0,26.2612
332.8879,6.9334,26,0,57.974
362.5116,10.9719,31,9,56.2098
319.7261,10.9717,25,28,40.086
322.818,13.0259,23,36,39.9408
366.4556,10.9415,27,36,41.4521
321.2624,10.9899,16,11,38.8028
343.24,12.0532,21,0,29.334
423.4236,18.0251,10,45,20.2704
424.1425,8.0352,25,38,24.3092
447.4952,11.0421,20,54,24.2882
456.7747,11.0041,26,51,29.2661
470.7509,6.9675,26,25,24.317
360.5691,9.969,53,23,21.3111
450.7912,14.9348,24,55,29.3101
343.5303,11.9561,17,0,29.3432
436.4725,11.9998,54,31,21.3556
403.4084,14.9747,21,29,24.3187
486.6887,9.9688,38,21,20.3205
467.9482,9.963,29,34,25.3403
445.275,12.0163,22,27,25.3867
417.612,11.0286,15,11,34.3868
417.355,12.0392,18,18,25.3832
407.2275,12.0371,16,26,18.4229
339.78,8.0566,3,11,18.4987
276.7859,8.9375,8,2,16.4215
236.3168,8.9745,6,0,21.3781
335.4381,8.9273,18,26,30.2751
378.001,9.9282,16,4,31.2788
413.2615,8.8936,20,17,19.2734
393.9352,12.9723,9,32,19.3781
392.0713,12.9536,8,17,22.3643
325.9071,9.0003,19,33,19.4042
416.4088,11.9622,28,15,15.3594
428.2437,12.9261,14,10,20.3418
451.8675,10.9027,27,13,20.3408
382.6179,7.9163,19,44,17.3775
398.6847,7.002,15,38,18.3873
344.8203,12.0813,44,14,25.4371
435.3789,10.0786,6,27,22.4976
289.5845,9.0672,6,0,19.4994
353.2548,13.0007,23,0,20.456
379.2207,9.9267,7,8,24.3718
379.534,2.933,4,27,21.3345
391.9075,9.9305,18,18,24.3462
396.2828,8.8971,14,41,23.3467
356.5692,10.901,18,35,22.338
441.9489,6.9022,14,30,18.2852
361.6989,10.9058,23,29,15.2948
375.9091,16.0057,0,30,16.352
362.8771,10.9488,21,9,17.3013
329.6929,15.0499,27,44,20.3908
400.9667,9.9079,2,10,24.3357
406.7184,8.9202,23,32,22.393
350.6408,8.9245,47,0,26.3947
355.3776,9.9448,20,14,19.3792
344.5554,7.9759,26,18,17.3765
338.3965,3.9986,10,0,20.3842
397.96,6.0538,21,36,15.3725
323.6555,6.9972,12,19,20.3651
263.9769,6.9975,10,2,24.4356
379.1825,8.9665,6,12,19.3804
332.7104,6.968,18,6,18.3595
407.6943,8.0307,16,10,34.3906
381.4274,7.028,3,10,19.4497
303.0682,6.0539,12,0,19.5216
308.9817,6.0478,3,11,17.5013
340.7435,8.0445,1,0,18.5129
286.863,6.0178,0,0,18.5088
320.0103,6.0058,6,1,16.4695
271.8294,5.9398,0,0,16.3605
309.2793,7.982,0,0,14.4068
279.1705,13.9787,0,0,14.3972
261.7863,4.0281,11,0,17.3954
268.4921,6.0359,9,1,18.38
316.733,6.0646,6,9,12.3981
279.4525,7.071,7,0,18.4275
293.503,5.0822,10,3,16.4502
246.3873,9.1085,3,0,13.5265
238.9481,5.0917,0,0,23.5631
260.3321,4.0233,12,0,18.6092
233.8171,6.0008,0,0,18.6468
256.1806,5.9425,8,0,16.5109
277.8758,4.9853,0,0,13.5277
255.4219,4.9827,8,0,11.5534
238.087,6.8828,0,4,10.515
286.0228,5.9735,17,0,15.5746
284.2611,2.8959,0,0,16.4106
256.9012,7.9367,0,0,17.4185
295.8593,4.9565,3,0,17.4553
282.4672,3.9538,7,0,12.5176
287.369,6.0398,0,0,16.5626
258.718,6.9957,3,0,17.5753
254.2335,0.9578,2,0,13.5786
185.8619,4.9562,4,0,16.5921
230.5479,9.933,0,4,10.4541
298.1231,9.965,12,0,15.4462
312.9954,9.9157,0,0,16.4099
308.457,0.887,5,0,14.4575
301.6756,8.8834,0,0,18.4867
287.9534,5.8728,0,11,14.4471
231.5241,6.8995,3,0,18.4035
279.0121,3.9909,0,0,14.4326
298.7831,4.9047,21,0,15.4016
312.9873,5.0094,6,0,20.5417
207.8061,9.9123,2,19,18.4201
254.6876,2.8982,7,2,16.3763
255.4249,6.9889,0,0,13.4601
173.8762,7.0357,10,0,20.4756
182.5159,5.0815,4,20,17.5387
252.1469,3.0364,0,0,16.5064
250.142,1.9931,7,0,23.4516
231.3377,8.9522,0,0,19.4012
222.0841,7.9253,10,0,13.4197
253.0835,5.9526,5,0,20.4343
251.3983,5.977,1,3,15.4391
203.5048,8.9774,0,0,16.4508
234.9494,3.9537,7,0,14.4372
262.3449,7.9838,8,0,26.4642
244.1243,1.9917,1,4,20.4454
261.1662,6.9832,3,0,16.4675
231.0458,6.9505,6,0,18.4437
204.2673,2.9394,2,0,16.4034
212.9043,9.9734,2,0,18.3976
218.2481,1.9745,4,0,18.4035
286.017,5.0007,0,0,20.4772
304.0379,5.986,16,4,13.4166
278.9962,8.0157,5,0,16.4264
306.3268,7.0702,0,0,14.4609
273.472,6.0397,1,11,17.4487
263.2342,7.0546,1,10,13.5042
270.6894,9.0388,8,3,17.4826
198.4469,3.0392,6,3,19.4575
350.3259,7.0516,16,0,22.4709
312.9058,11.0858,1,0,24.4651
315.1885,11.0505,0,0,21.4285
314.9835,13.077,0,30,16.4862
275.6608,13.0759,12,14,17.497
295.5895,11.1093,4,0,25.5446
275.8819,8.1751,11,0,17.5916
276.5515,6.1882,1,6,18.6245
218.4073,8.1921,1,0,14.5839
197.3418,5.1287,5,0,18.5404
292.5646,11.0927,3,0,15.5902
252.1822,7.012,5,0,23.6522
304.2197,7.9567,33,0,14.6352
297.3218,6.9542,1,0,15.6073
279.1454,6.9485,0,3,13.5728
233.2554,3.9453,6,8,16.5499
242.0198,7.9567,11,0,22.5468
292.2065,5.9889,3,0,22.5082
281.8033,9.0023,0,0,21.5021
254.7272,5.0576,9,6,20.5548
259.4313,8.0317,0,0,14.4928
341.0756,7.0886,6,0,10.485
362.4695,4.1226,15,0,21.4902
338.7671,10.1603,0,0,26.5011
358.17,8.1575,19,0,20.5205
353.448,9.0459,43,0,22.4198
311.4571,5.049,11,0,17.4345
352.3741,7.027,14,0,18.4387
327.3111,7.9967,26,0,16.4114
331.1101,9.046,12,0,22.452
331.416,13.0022,1,27,26.4232
353.9345,9.1393,11,34,20.5165
409.2791,13.0944,46,0,20.4261
324.998,7.1137,28,0,15.4407
404.8414,6.1317,20,10,15.5194
366.4477,7.9995,16,0,21.4555
273.7158,13.0683,11,14,23.5331
258.9765,4.9875,11,0,18.4349
293.7222,8.9789,0,2,17.4081
294.7769,8.0388,6,3,16.438
315.4399,10.0376,22,6,39.3832
299.3254,10.1801,16,0,17.4801
282.9781,7.1855,4,0,38.448
205.566,11.2191,0,0,16.5162
224.5231,12.2084,2,0,17.5011
250.0815,6.1293,2,0,23.4849
305.8641,8.0894,0,0,15.5364
299.3472,4.0992,17,0,27.609
260.3277,5.0244,3,12,19.5573
245.6317,6.1021,0,0,17.645
354.698,6.0021,9,23,17.5354
249.7289,6.0608,5,18,17.5338
288.1464,9.9518,4,7,20.396
286.5979,8.9706,0,0,19.3638
372.2517,7.9449,5,0,20.2884
417.895,13.9202,22,45,30.321
432.9295,10.9554,24,19,19.3685
349.9622,8.9723,0,21,19.3953
395.3453,13.9418,11,0,27.3403
390.3551,11.9165,15,1,22.3397
334.9821,11.9063,22,17,33.3766
333.6781,13.9274,25,39,22.332
362.96,10.9259,10,1,24.2931
404.5303,9.9775,15,43,26.299
427.5765,13.0045,18,26,30.3075
288.5661,7.0531,18,4,23.365
348.8389,10.0433,6,0,20.3691
282.4049,9.0485,3,0,23.3853
340.5943,11.0232,20,26,23.3752
353.1521,9.9523,7,0,26.3493
431.2733,14.9636,8,0,24.3252
429.3269,12.9699,24,21,23.3329
417.1435,8.0058,10,35,22.3143
333.1816,13.0152,20,23,25.3337
360.543,17.9838,7,0,28.3348
378.4019,11.9865,24,15,24.3063
369.2976,16.0008,31,15,26.3568
349.7258,17.974,16,6,26.3615
312.5331,9.9979,16,27,28.4091
344.6741,15.0039,9,24,29.3852
332.6009,7.9791,52,40,25.3943
316.2592,10.0257,19,0,26.4561
322.2917,11.0241,13,5,21.4326
332.7009,9.0447,6,1,23.4142
326.5605,11.0034,16,15,22.3529
366.4071,10.0755,22,20,22.3962
285.269,14.0684,8,0,22.4368
284.9964,7.1168,0,0,22.516
246.5961,8.1492,17,0,20.5195
261.4295,8.1615,41,5,19.5023
287.4664,9.0812,7,0,22.4318
223.0637,7.1317,3,0,22.4643
221.1655,6.0081,7,24,19.3706
322.2637,7.0381,3,7,30.4059
281.0285,10.9772,17,33,26.3989
274.2628,12.042,19,34,24.4415
353.0791,11.0296,17,14,19.3995
297.4076,12.0799,12,12,25.4301
436.5509,12.108,21,5,40.4177
306.1831,11.1157,20,0,32.4023
350.1904,10.1372,8,31,22.4539
307.761,8.1103,3,0,42.403
266.1712,11.1151,15,0,22.4283
273.5514,11.05,10,0,21.3762
257.5304,9.026,15,0,22.3461
301.2653,11.0392,9,0,21.3907
236.6409,10.0393,10,0,20.4406
193.3213,13.021,0,0,18.4079
250.2319,14.9933,11,9,24.3638
338.9881,15.971,29,46,21.3394
348.2034,11.9688,17,18,19.37
351.4745,12.0263,21,21,26.3715
393.1681,9.0399,14,19,25.3656
396.0092,17.0196,39,55,32.3779
259.3051,11.0687,15,12,22.4379
349.4983,11.0829,19,25,23.403
278.3149,13.1054,11,23,25.4555
321.1017,8.108,16,0,21.4502
333.0125,12.0212,20,0,27.3902
344.2519,17.0229,17,14,28.3886
452.1073,12.0157,18,41,24.3939
379.7958,11.9898,18,15,26.3515
346.7318,10.0404,16,10,32.4304
359.3573,13.9591,21,39,32.323
357.1003,14.9861,34,36,21.3476
339.8652,12.9837,65,27,28.3351
308.2389,13.988,31,0,26.324
372.5444,15.96,27,24,27.3252
325.3102,10.9703,38,11,29.3008
379.0991,11.0474,24,55,27.358
337.1284,21.0395,27,37,31.3796
325.5134,8.0191,23,9,25.4031
284.4161,10.046,2,5,20.4112
337.11,10.0571,5,12,21.4024
281.9932,11.0479,25,6,24.369
250.9373,11.0612,33,0,20.3733
292.7185,15.0271,25,4,24.3402
316.4584,13.0111,11,1,23.414
309.9765,8.974,14,25,27.354
361.8532,12.9831,19,0,37.3599
425.8026,12.9371,29,29,27.338
346.0589,10.9572,35,0,26.3488
360.4932,19.9483,28,27,24.3469
347.9088,15.9495,38,29,32.3265
375.7321,10.9486,31,18,30.3473
388.8241,13.9635,34,47,29.338
324.4737,12.0122,30,2,24.3606
330.2733,11.0226,35,0,41.4093
315.1987,10.0027,22,7,27.4111
301.8796,10.0428,24,1,19.4362
330.4215,15.0511,28,1,24.4079
206.4623,11.977,16,17,23.3548
312.1458,11.0301,17,6,23.3969
261.3635,14.979,13,0,24.3496
323.6362,9.9683,20,6,25.3364
372.2446,11.9436,17,0,31.3359
319.6242,10.9351,26,16,26.3186
276.7562,16.9738,30,6,21.3449
335.9423,6.0332,24,0,21.3772
342.6162,13.9623,45,0,25.311
304.8616,12.0003,21,0,26.3655
294.9113,10.9367,23,0,26.2969
310.5102,12.9171,32,0,21.2771
329.6212,9.9564,23,7,25.3028
294.2069,13.9255,28,3,22.3125
314.4198,10.9099,34,0,24.2865
285.8798,9.9449,23,20,23.3015
309.4781,10.9253,39,23,23.2414
309.4555,15.9662,24,0,35.2517
272.8062,11.9463,28,0,27.3232
274.9739,8.9586,29,17,29.2752
258.7873,12.9938,28,14,19.2539
264.0501,10.0101,27,32,23.289
327.9708,11.9988,34,0,23.2847
288.1864,6.0108,40,0,25.3161
290.9276,11.9997,29,0,26.309
215.1136,9.0123,23,0,18.3343
251.0977,8.9637,21,18,17.3082
304.7285,6.0102,19,0,17.3507
279.5326,6.9977,18,0,22.3542
266.8554,10.9803,31,1,14.3384
311.7807,8.9905,4,0,29.3535
340.0656,14.9711,18,6,23.3363
302.4016,15.9621,7,0,20.2929
298.652,10.9862,25,0,21.2544
186.2259,7.9872,24,3,25.249
257.0249,9.954,13,0,26.2344
241.8491,11.9529,29,0,21.2409
256.1236,6.9479,29,0,25.2558
242.2938,13.9471,25,29,26.2847
316.3046,14.9646,25,0,19.3038
233.7978,5.9482,14,0,13.2649
270.8964,4.9773,21,0,19.3039
254.7405,10.0097,32,0,21.3266
218.1647,8.0018,16,18,17.3208
260.2959,6.9875,22,2,18.3128
265.1607,12.9433,8,0,20.2462
230.2311,9.957,21,2,25.259
251.2759,8.0057,13,13,19.281
232.6992,7.9972,15,0,24.2595
262.6142,8.0596,22,0,25.3536
251.9142,10.9511,26,5,18.2987
241.1229,9.9701,20,0,27.3064
270.3654,8.9366,10,0,21.2698
247.4722,9.9191,17,0,22.2408
285.4302,17.9458,32,0,22.2708
221.8033,6.9211,5,21,23.2537
239.0906,13.9423,25,0,22.2818
275.1878,5.9485,21,0,25.2711
287.9985,11.9835,19,0,25.2723
277.1718,9.9398,24,0,16.245
253.3808,6.9943,17,0,61.0468
242.6095,8.9413,21,3,53.2469
321.6177,9.9307,24,17,39.3076
197.2538,13.9835,21,0,67.4181
266.6858,8.9437,28,0,48.8253
329.1016,11.9321,12,13,46.5741
315.027,12.9646,24,20,24.8174
253.3839,10.9572,11,18,40.6732
301.6667,9.9644,26,5,43.95
237.0889,9.9636,22,13,48.2989
306.9127,7.9536,30,9,34.6966
279.9577,10.9372,18,0,43.1815
245.3678,6.9448,17,0,47.6636
321.8392,11.9771,25,0,39.0683
315.8217,7.9957,8,0,44.1848
234.001,10.0481,32,11,32.5044
272.2329,9.0416,10,0,27.5455
197.8715,7.0212,0,0,65.392
266.8807,14.0082,13,0,30.483
280.1136,10.028,13,5,31.4794
280.2956,8.0382,3,0,29.2102
286.7262,8.9688,26,0,44.5484
310.5594,10.9746,12,2,42.8504
